,train_len,test_len,rec_len,hit,precision,recall,f1_score
70,48,14,20,1,0.05,0.071428571,0.058823529
345,48,14,20,1,0.05,0.071428571,0.058823529
339,288,83,20,3,0.15,0.036144578,0.058252427
583,41,15,20,0,0,0,error
4,167,49,20,2,0.1,0.040816327,0.057971014
33,107,49,20,2,0.1,0.040816327,0.057971014
414,2024,674,20,20,1,0.029673591,0.057636888
318,656,223,20,7,0.35,0.031390135,0.057613169
108,61,15,20,1,0.05,0.066666667,0.057142857
474,1589,519,20,15,0.75,0.028901734,0.055658627
448,1377,487,20,14,0.7,0.028747433,0.055226824
125,269,91,20,3,0.15,0.032967033,0.054054054
599,1867,611,20,17,0.85,0.027823241,0.053882726
101,43,18,20,1,0.05,0.055555556,0.052631579
89,384,134,20,4,0.2,0.029850746,0.051948052
595,15,5,20,0,0,0,error
234,144,58,20,2,0.1,0.034482759,0.051282051
367,126,59,20,2,0.1,0.033898305,0.050632911
598,17,4,20,0,0,0,error
116,67,20,20,1,0.05,0.05,0.05
98,71,21,20,1,0.05,0.047619048,0.048780488
412,80,22,20,1,0.05,0.045454545,0.047619048
361,73,24,20,1,0.05,0.041666667,0.045454545
15,108,27,20,1,0.05,0.037037037,0.042553191
377,103,28,20,1,0.05,0.035714286,0.041666667
27,101,34,20,1,0.05,0.029411765,0.037037037
527,131,36,20,1,0.05,0.027777778,0.035714286
287,115,37,20,1,0.05,0.027027027,0.035087719
153,138,41,20,1,0.05,0.024390244,0.032786885
509,342,125,20,2,0.1,0.016,0.027586207
325,203,67,20,1,0.05,0.014925373,0.022988506
