,train_len,test_len,rec_len,hit,precision,recall,f1_score
459,15,11,20,4,0.2,0.363636364,0.258064516
460,58,24,20,2,0.1,0.083333333,0.090909091
461,23,4,20,1,0.05,0.25,0.083333333
462,344,111,20,10,0.5,0.09009009,0.152671756
463,22,11,20,1,0.05,0.090909091,0.064516129
464,103,35,20,7,0.35,0.2,0.254545455
465,80,35,20,3,0.15,0.085714286,0.109090909
466,91,22,20,8,0.4,0.363636364,0.380952381
467,17,5,20,0,0,0,error
468,26,7,20,5,0.25,0.714285714,0.37037037
469,358,107,20,14,0.7,0.130841121,0.220472441
470,63,17,20,9,0.45,0.529411765,0.486486486
471,20,8,20,3,0.15,0.375,0.214285714
472,18,11,20,5,0.25,0.454545455,0.322580645
473,27,10,20,0,0,0,error
474,1589,519,20,15,0.75,0.028901734,0.055658627
475,107,48,20,10,0.5,0.208333333,0.294117647
476,51,18,20,7,0.35,0.388888889,0.368421053
477,453,147,20,10,0.5,0.068027211,0.119760479
478,14,8,20,0,0,0,error
479,135,46,20,0,0,0,error
480,650,186,20,18,0.9,0.096774194,0.174757282
481,23,8,20,0,0,0,error
482,103,25,20,0,0,0,error
483,520,208,20,14,0.7,0.067307692,0.122807018
484,200,75,20,5,0.25,0.066666667,0.105263158
485,14,9,20,8,0.4,0.888888889,0.551724138
486,35,21,20,10,0.5,0.476190476,0.487804878
487,41,15,20,3,0.15,0.2,0.171428571
488,83,28,20,4,0.2,0.142857143,0.166666667
489,471,177,20,12,0.6,0.06779661,0.121827411
490,87,26,20,4,0.2,0.153846154,0.173913043
491,49,15,20,2,0.1,0.133333333,0.114285714
492,95,26,20,7,0.35,0.269230769,0.304347826
493,42,19,20,6,0.3,0.315789474,0.307692308
494,14,8,20,6,0.3,0.75,0.428571429
495,199,66,20,4,0.2,0.060606061,0.093023256
496,21,8,20,2,0.1,0.25,0.142857143
497,33,18,20,5,0.25,0.277777778,0.263157895
498,26,9,20,7,0.35,0.777777778,0.482758621
499,19,8,20,0,0,0,error
500,68,18,20,2,0.1,0.111111111,0.105263158
501,33,12,20,1,0.05,0.083333333,0.0625
502,21,14,20,0,0,0,error
503,75,20,20,2,0.1,0.1,0.1
504,62,25,20,3,0.15,0.12,0.133333333
505,22,9,20,3,0.15,0.333333333,0.206896552
506,31,11,20,2,0.1,0.181818182,0.129032258
507,15,6,20,3,0.15,0.5,0.230769231
508,16,8,20,0,0,0,error
509,342,125,20,2,0.1,0.016,0.027586207
510,80,28,20,0,0,0,error
511,42,10,20,3,0.15,0.3,0.2
512,38,12,20,7,0.35,0.583333333,0.4375
513,23,9,20,4,0.2,0.444444444,0.275862069
514,302,95,20,7,0.35,0.073684211,0.12173913
515,18,8,20,2,0.1,0.25,0.142857143
516,22,4,20,0,0,0,error
517,299,101,20,8,0.4,0.079207921,0.132231405
518,20,4,20,0,0,0,error
519,21,5,20,0,0,0,error
520,128,58,20,7,0.35,0.120689655,0.179487179
521,34,6,20,3,0.15,0.5,0.230769231
522,149,51,20,9,0.45,0.176470588,0.253521127
523,51,24,20,3,0.15,0.125,0.136363636
524,95,36,20,6,0.3,0.166666667,0.214285714
525,369,131,20,9,0.45,0.06870229,0.119205298
526,46,12,20,0,0,0,error
527,131,36,20,1,0.05,0.027777778,0.035714286
528,55,18,20,2,0.1,0.111111111,0.105263158
529,18,7,20,2,0.1,0.285714286,0.148148148
530,20,7,20,5,0.25,0.714285714,0.37037037
531,18,4,20,0,0,0,error
532,33,17,20,6,0.3,0.352941176,0.324324324
533,27,11,20,1,0.05,0.090909091,0.064516129
534,374,146,20,9,0.45,0.061643836,0.108433735
535,28,2,20,1,0.05,0.5,0.090909091
536,24,16,20,7,0.35,0.4375,0.388888889
537,35,12,20,1,0.05,0.083333333,0.0625
538,27,10,20,0,0,0,error
539,26,12,20,4,0.2,0.333333333,0.25
540,29,13,20,3,0.15,0.230769231,0.181818182
541,70,17,20,8,0.4,0.470588235,0.432432432
542,87,26,20,5,0.25,0.192307692,0.217391304
543,51,25,20,3,0.15,0.12,0.133333333
544,15,7,20,0,0,0,error
545,19,4,20,0,0,0,error
546,44,20,20,0,0,0,error
547,14,7,20,0,0,0,error
548,18,8,20,1,0.05,0.125,0.071428571
549,17,4,20,3,0.15,0.75,0.25
550,22,6,20,3,0.15,0.5,0.230769231
551,100,23,20,4,0.2,0.173913043,0.186046512
552,148,40,20,2,0.1,0.05,0.066666667
553,66,17,20,2,0.1,0.117647059,0.108108108
554,66,23,20,2,0.1,0.086956522,0.093023256
555,446,132,20,7,0.35,0.053030303,0.092105263
556,22,10,20,3,0.15,0.3,0.2
557,19,8,20,3,0.15,0.375,0.214285714
558,41,15,20,0,0,0,error
559,109,31,20,10,0.5,0.322580645,0.392156863
560,349,109,20,8,0.4,0.073394495,0.124031008
561,384,121,20,14,0.7,0.115702479,0.19858156
562,179,52,20,4,0.2,0.076923077,0.111111111
563,169,44,20,0,0,0,error
564,126,31,20,3,0.15,0.096774194,0.117647059
565,18,11,20,6,0.3,0.545454545,0.387096774
566,58,16,20,8,0.4,0.5,0.444444444
567,289,96,20,6,0.3,0.0625,0.103448276
568,18,5,20,0,0,0,error
569,15,5,20,5,0.25,1,0.4
570,157,34,20,6,0.3,0.176470588,0.222222222
571,77,35,20,3,0.15,0.085714286,0.109090909
572,117,38,20,4,0.2,0.105263158,0.137931034
573,212,87,20,13,0.65,0.149425287,0.242990654
574,19,4,20,4,0.2,1,0.333333333
575,27,9,20,0,0,0,error
576,13,7,20,0,0,0,error
577,120,41,20,7,0.35,0.170731707,0.229508197
578,19,8,20,0,0,0,error
579,52,21,20,3,0.15,0.142857143,0.146341463
