, train_len, test_len, rec_len, hit, precision, recall, f1_score
27,93,42,10,1,0.1,0.023809524,0.038461538
47,96,44,10,1,0.1,0.022727273,0.037037037
377,87,44,10,1,0.1,0.022727273,0.037037037
275,304,99,10,2,0.2,0.02020202,0.036697248
95,123,45,10,1,0.1,0.022222222,0.036363636
567,285,100,10,2,0.2,0.02,0.036363636
288,781,274,10,5,0.5,0.018248175,0.035211268
552,140,48,10,1,0.1,0.020833333,0.034482759
42,334,106,10,2,0.2,0.018867925,0.034482759
367,135,50,10,1,0.1,0.02,0.033333333
256,123,51,10,1,0.1,0.019607843,0.032786885
448,1434,430,10,7,0.7,0.01627907,0.031818182
489,465,183,10,3,0.3,0.016393443,0.031088083
599,1842,636,10,10,1,0.01572327,0.030959752
474,1597,511,10,8,0.8,0.015655577,0.030710173
414,2042,656,10,10,1,0.015243902,0.03003003
234,143,59,10,1,0.1,0.016949153,0.028985507
318,672,207,10,3,0.3,0.014492754,0.02764977
50,245,65,10,1,0.1,0.015384615,0.026666667
603,724,219,10,3,0.3,0.01369863,0.026200873
122,216,76,10,1,0.1,0.013157895,0.023255814
89,394,124,10,1,0.1,0.008064516,0.014925373
all_hit precision recall ,,,,,,,
