,train_len,test_len,rec_len,hit,precision,recall,f1_score
386,46,22,10,4,0.4,0.18181818181818182,0.25000000000000006
387,769,258,10,5,0.5,0.01937984496124031,0.03731343283582089
388,21,8,10,1,0.1,0.125,0.11111111111111112
389,29,5,10,4,0.4,0.8,0.5333333333333333
390,55,26,10,0,0.0,0.0,-1
391,295,91,10,7,0.7,0.07692307692307693,0.13861386138613863
392,18,7,10,0,0.0,0.0,-1
393,88,35,10,3,0.3,0.08571428571428572,0.13333333333333333
394,18,5,10,2,0.2,0.4,0.26666666666666666
395,46,15,10,3,0.3,0.2,0.24
396,22,6,10,1,0.1,0.16666666666666666,0.125
397,16,7,10,0,0.0,0.0,-1
398,38,8,10,0,0.0,0.0,-1
399,30,6,10,4,0.4,0.6666666666666666,0.5
400,27,16,10,5,0.5,0.3125,0.38461538461538464
401,52,20,10,2,0.2,0.1,0.13333333333333333
402,39,9,10,4,0.4,0.4444444444444444,0.4210526315789474
403,29,5,10,1,0.1,0.2,0.13333333333333333
404,41,19,10,3,0.3,0.15789473684210525,0.20689655172413793
405,94,26,10,2,0.2,0.07692307692307693,0.1111111111111111
406,14,6,10,0,0.0,0.0,-1
407,13,9,10,4,0.4,0.4444444444444444,0.4210526315789474
408,115,26,10,5,0.5,0.19230769230769232,0.2777777777777778
409,101,25,10,2,0.2,0.08,0.11428571428571428
410,126,41,10,1,0.1,0.024390243902439025,0.03921568627450981
411,92,35,10,8,0.8,0.22857142857142856,0.3555555555555555
412,74,28,10,1,0.1,0.03571428571428571,0.05263157894736841
413,38,18,10,3,0.3,0.16666666666666666,0.21428571428571427
414,2063,635,10,10,1.0,0.015748031496062992,0.031007751937984496
415,74,20,10,3,0.3,0.15,0.2
416,39,12,10,2,0.2,0.16666666666666666,0.1818181818181818
417,53,14,10,4,0.4,0.2857142857142857,0.3333333333333333
418,66,27,10,3,0.3,0.1111111111111111,0.16216216216216217
419,118,37,10,4,0.4,0.10810810810810811,0.1702127659574468
420,107,34,10,2,0.2,0.058823529411764705,0.0909090909090909
421,26,11,10,0,0.0,0.0,-1
422,73,20,10,0,0.0,0.0,-1
423,20,3,10,1,0.1,0.3333333333333333,0.15384615384615383
424,102,36,10,3,0.3,0.08333333333333333,0.13043478260869565
425,238,68,10,7,0.7,0.10294117647058823,0.1794871794871795
426,67,21,10,3,0.3,0.14285714285714285,0.19354838709677416
427,72,12,10,1,0.1,0.08333333333333333,0.0909090909090909
428,224,76,10,8,0.8,0.10526315789473684,0.18604651162790697
429,49,9,10,2,0.2,0.2222222222222222,0.2105263157894737
430,41,17,10,0,0.0,0.0,-1
431,15,5,10,0,0.0,0.0,-1
432,197,63,10,4,0.4,0.06349206349206349,0.1095890410958904
433,15,7,10,2,0.2,0.2857142857142857,0.23529411764705882
434,177,56,10,7,0.7,0.125,0.21212121212121213
435,26,16,10,1,0.1,0.0625,0.07692307692307693
436,88,18,10,2,0.2,0.1111111111111111,0.14285714285714285
437,95,27,10,4,0.4,0.14814814814814814,0.21621621621621623
438,482,153,10,7,0.7,0.0457516339869281,0.08588957055214724
439,15,6,10,2,0.2,0.3333333333333333,0.25
440,26,7,10,0,0.0,0.0,-1
441,37,8,10,1,0.1,0.125,0.11111111111111112
442,16,4,10,0,0.0,0.0,-1
443,30,7,10,2,0.2,0.2857142857142857,0.23529411764705882
444,27,15,10,2,0.2,0.13333333333333333,0.16
445,58,19,10,2,0.2,0.10526315789473684,0.13793103448275862
446,67,17,10,5,0.5,0.29411764705882354,0.37037037037037035
447,60,18,10,5,0.5,0.2777777777777778,0.35714285714285715
448,1386,478,10,7,0.7,0.014644351464435146,0.02868852459016394
449,27,11,10,1,0.1,0.09090909090909091,0.09523809523809525
450,39,12,10,0,0.0,0.0,-1
451,24,10,10,5,0.5,0.5,0.5
452,146,56,10,5,0.5,0.08928571428571429,0.15151515151515152
453,248,63,10,4,0.4,0.06349206349206349,0.1095890410958904
454,32,13,10,1,0.1,0.07692307692307693,0.08695652173913043
455,40,17,10,8,0.8,0.47058823529411764,0.5925925925925927
456,33,10,10,3,0.3,0.3,0.3
457,34,16,10,2,0.2,0.125,0.15384615384615385
458,41,18,10,9,0.9,0.5,0.6428571428571429
459,19,7,10,0,0.0,0.0,-1
460,57,25,10,5,0.5,0.2,0.28571428571428575
461,17,10,10,1,0.1,0.1,0.10000000000000002
462,325,130,10,5,0.5,0.038461538461538464,0.07142857142857144
463,26,7,10,1,0.1,0.14285714285714285,0.11764705882352941
464,105,33,10,5,0.5,0.15151515151515152,0.23255813953488375
465,83,32,10,1,0.1,0.03125,0.047619047619047616
466,94,19,10,3,0.3,0.15789473684210525,0.20689655172413793
467,16,6,10,2,0.2,0.3333333333333333,0.25
468,29,4,10,2,0.2,0.5,0.28571428571428575
469,351,114,10,4,0.4,0.03508771929824561,0.06451612903225806
470,59,21,10,10,1.0,0.47619047619047616,0.6451612903225806
471,22,6,10,1,0.1,0.16666666666666666,0.125
472,23,6,10,1,0.1,0.16666666666666666,0.125
473,27,10,10,1,0.1,0.1,0.10000000000000002
474,1559,549,10,8,0.8,0.014571948998178506,0.028622540250447227
475,116,39,10,4,0.4,0.10256410256410256,0.163265306122449
476,45,24,10,8,0.8,0.3333333333333333,0.47058823529411764
477,439,161,10,6,0.6,0.037267080745341616,0.07017543859649124
478,16,6,10,0,0.0,0.0,-1
