,train_len,test_len,rec_len,hit,precision,recall,f1_score
178,58,19,10,4,52.5,27.63157895,36.20689655
179,53,16,10,7,52.9,33.0625,40.69230769
180,19,5,10,2,53.6,107.2,71.46666667
181,89,29,10,5,53.8,18.55172414,27.58974359
182,718,259,10,8,54.3,2.096525097,4.037174721
183,42,15,10,3,55.1,36.73333333,44.08
184,88,46,10,1,55.4,12.04347826,19.78571429
185,38,9,10,0,55.5,61.66666667,58.42105263
186,173,53,10,4,55.5,10.47169811,17.61904762
187,192,66,10,6,55.9,8.46969697,14.71052632
188,37,11,10,0,56.5,51.36363636,53.80952381
189,16,4,10,3,56.5,141.25,80.71428571
190,57,9,10,0,56.8,63.11111111,59.78947368
191,57,28,10,1,56.8,20.28571429,29.89473684
192,17,5,10,1,56.9,113.8,75.86666667
193,25,10,10,4,57,57,57
194,17,3,10,0,57.4,191.3333333,88.30769231
195,140,47,10,4,57.4,12.21276596,20.14035088
196,27,5,10,0,57.8,115.6,77.06666667
197,26,9,10,0,57.8,64.22222222,60.84210526
198,170,60,10,5,57.8,9.633333333,16.51428571
199,269,94,10,4,58.3,6.20212766,11.21153846
200,265,69,10,3,58.7,8.507246377,14.86075949
201,72,38,10,6,59,15.52631579,24.58333333
202,303,100,10,9,59.6,5.96,10.83636364
203,36,9,10,2,60.5,67.22222222,63.68421053
204,70,13,10,2,60.7,46.69230769,52.7826087
205,23,4,10,1,60.9,152.25,87
206,21,4,10,3,61,152.5,87.14285714
207,16,4,10,0,61.3,153.25,87.57142857
208,21,5,10,0,61.3,122.6,81.73333333
209,26,9,10,2,61.3,68.11111111,64.52631579
210,107,31,10,6,61.5,19.83870968,30
211,69,20,10,1,62.1,31.05,41.4
212,188,60,10,8,62.2,10.36666667,17.77142857
213,67,17,10,0,63,37.05882353,46.66666667
214,19,3,10,3,63,210,96.92307692
215,73,25,10,5,63.3,25.32,36.17142857
216,132,32,10,0,63.8,19.9375,30.38095238
217,468,145,10,5,63.8,4.4,8.232258065
218,18,8,10,0,64.3,80.375,71.44444444
219,412,116,10,10,64.3,5.543103448,10.20634921
220,162,45,10,4,65.3,14.51111111,23.74545455
221,247,84,10,3,65.7,7.821428571,13.9787234
222,175,75,10,6,66,8.8,15.52941176
223,50,25,10,3,66.6,26.64,38.05714286
224,41,13,10,2,66.9,51.46153846,58.17391304
225,62,13,10,0,67.1,51.61538462,58.34782609
226,393,114,10,8,67.1,5.885964912,10.82258065
227,76,18,10,1,67.9,37.72222222,48.5
228,22,3,10,1,68,226.6666667,104.6153846
229,50,15,10,3,68.1,45.4,54.48
230,107,32,10,2,68.4,21.375,32.57142857
231,17,7,10,3,68.6,98,80.70588235
232,647,215,10,7,68.9,3.204651163,6.124444444
233,105,45,10,4,69.6,15.46666667,25.30909091
234,144,58,10,2,70,12.06896552,20.58823529
235,50,15,10,4,70.2,46.8,56.16
236,24,6,10,1,70.6,117.6666667,88.25
237,36,14,10,1,70.7,50.5,58.91666667
238,37,7,10,0,70.8,101.1428571,83.29411765
239,208,71,10,8,70.8,9.971830986,17.48148148
240,96,32,10,7,71.6,22.375,34.0952381
241,56,20,10,3,72.3,36.15,48.2
242,29,6,10,4,72.6,121,90.75
243,24,12,10,2,73,60.83333333,66.36363636
244,68,25,10,2,73.2,29.28,41.82857143
245,16,5,10,0,73.4,146.8,97.86666667
246,156,48,10,2,73.4,15.29166667,25.31034483
247,113,37,10,9,73.6,19.89189189,31.31914894
248,29,22,10,2,74.5,33.86363636,46.5625
249,789,257,10,10,74.7,2.906614786,5.595505618
250,23,4,10,0,75.7,189.25,108.1428571
251,19,4,10,2,75.7,189.25,108.1428571
252,27,11,10,1,75.9,69,72.28571429
253,38,9,10,0,76,84.44444444,80
254,100,27,10,3,76,28.14814815,41.08108108
255,37,7,10,0,76.3,109,89.76470588
256,140,34,10,1,76.3,22.44117647,34.68181818
257,15,5,10,0,76.4,152.8,101.8666667
258,17,8,10,2,76.4,95.5,84.88888889
259,25,4,10,0,76.6,191.5,109.4285714
260,116,36,10,3,76.6,21.27777778,33.30434783
261,42,11,10,3,76.9,69.90909091,73.23809524
262,45,12,10,0,77.2,64.33333333,70.18181818
263,163,47,10,2,77.2,16.42553191,27.0877193
264,46,10,10,1,77.4,77.4,77.4
265,112,51,10,5,77.5,15.19607843,25.40983607
266,134,46,10,5,78,16.95652174,27.85714286
267,38,19,10,3,78.5,41.31578947,54.13793103
268,98,31,10,0,78.8,25.41935484,38.43902439
269,23,6,10,3,78.8,131.3333333,98.5
270,27,13,10,6,79.1,60.84615385,68.7826087
271,32,11,10,1,79.7,72.45454545,75.9047619
272,20,11,10,1,79.8,72.54545455,76
273,41,14,10,4,79.9,57.07142857,66.58333333
274,1000,346,10,8,80.3,2.320809249,4.511235955
275,305,98,10,4,81.1,8.275510204,15.01851852
276,31,10,10,2,81.5,81.5,81.5
277,21,7,10,3,81.7,116.7142857,96.11764706
278,12,8,10,1,82,102.5,91.11111111
279,124,52,10,6,82.1,15.78846154,26.48387097
280,158,38,10,0,82.7,21.76315789,34.45833333
281,15,6,10,0,82.7,137.8333333,103.375
282,182,55,10,2,82.7,15.03636364,25.44615385
283,23,12,10,2,82.9,69.08333333,75.36363636
284,66,22,10,5,83.1,37.77272727,51.9375
285,27,9,10,0,83.6,92.88888889,88
286,77,29,10,4,83.6,28.82758621,42.87179487
287,107,45,10,3,84,18.66666667,30.54545455
288,773,282,10,8,84.3,2.989361702,5.773972603
289,16,8,10,1,85.1,106.375,94.55555556
290,184,83,10,4,85.2,10.26506024,18.32258065
291,23,8,10,2,85.6,107,95.11111111
292,339,107,10,5,85.8,8.018691589,14.66666667
293,16,5,10,0,86.3,172.6,115.0666667
294,328,109,10,1,86.3,7.917431193,14.50420168
295,27,14,10,3,86.4,61.71428571,72
296,23,4,10,1,86.7,216.75,123.8571429
297,57,15,10,3,86.8,57.86666667,69.44
298,724,215,10,5,87.1,4.051162791,7.742222222
299,18,5,10,0,87.6,175.2,116.8
